Serial_Number,Company_Name,Current_Market_Price_Rs,Price_to_Earnings_Ratio,Market_Capitalization_Rs_Cr,Dividend_Yield_Percentage,Net_Profit_Quarter_Rs_Cr,Quarterly_Profit_Variation_Percentage,Sales_Quarter_Rs_Cr,Quarterly_Sales_Variation_Percentage,Return_on_Capital_Employed_Percentage
298.,Excellent Wires,60.30,32.47,26.95,0.00,0.37,,10.49,,32.44
299.,Nagreeka Cap.,36.90,2.55,46.55,0.00,4.05,90.14,14.78,52.21,32.37
300.,Esconet,346.25,101.88,453.38,0.00,2.20,,104.60,46.75,32.36
301.,Pecos Hotels,275.55,27.34,36.09,1.09,0.85,,5.39,10.22,32.33
302.,Innovana Think.,420.10,21.06,861.21,0.00,11.04,-1.71,22.85,-10.29,32.22
303.,Gopal Snacks,371.75,47.66,4632.17,0.27,28.89,6.17,402.64,12.56,32.00
304.,Fluidomat,1117.20,32.08,550.78,0.49,6.17,75.28,19.00,29.69,31.99
305.,Ecoplast,671.40,22.58,201.42,0.45,1.75,-37.72,30.35,1.34,31.98
306.,Nucleus Soft.,1134.50,19.38,3037.43,1.10,33.06,-25.86,202.20,-1.49,31.98
307.,Response Info.,59.38,86.84,48.63,0.00,0.36,-82.49,9.09,-17.44,31.95
308.,Pratham EPC,230.80,30.30,409.90,0.00,8.72,,61.82,80.23,31.95
309.,Phantom Digital,232.05,14.26,315.11,0.00,8.38,38.28,34.85,-15.14,31.88
310.,Foseco India,4127.50,37.93,2636.01,0.61,19.13,29.52,140.75,14.25,31.71
311.,Keynote Finan.,245.27,5.60,172.18,0.41,8.71,58.65,11.28,32.39,31.71
312.,RMC Switchgears,1034.55,62.44,1066.45,0.02,10.25,,104.78,19.86,31.71
313.,Namo eWaste,216.30,68.60,494.62,0.00,5.34,,52.61,96.38,31.55
314.,Gandhi Spl. Tube,809.50,16.92,983.70,1.61,17.25,30.19,48.61,10.58,31.50
315.,Rajputana Bio.,358.15,33.28,251.90,0.00,4.86,,44.53,68.10,31.42
316.,Mold-Tek Technol,210.11,22.55,600.17,1.62,8.00,-1.60,43.08,7.51,31.38
317.,Sunlite,153.70,18.79,167.23,0.00,7.06,,636.79,5.42,31.38
318.,TAAL Enterprises,2893.75,20.98,901.79,0.86,14.53,32.69,49.12,2.38,31.31
319.,Shreyans Inds.,236.92,5.57,327.42,1.27,9.07,-53.94,132.47,-22.62,31.27
320.,Thomas Scott,489.45,52.06,552.84,0.00,2.83,14.11,40.67,77.06,31.24
321.,Cigniti Tech.,1757.15,31.26,4797.03,0.17,52.94,15.44,499.18,10.48,31.17
322.,OBSC Perfection,254.60,50.99,622.56,0.00,7.27,,67.64,21.00,31.13
323.,Naman In-Store,147.60,23.18,192.85,0.00,4.81,,66.49,-16.07,31.10
324.,Interiors,330.00,22.41,230.85,0.00,3.90,,16.08,177.72,31.08
325.,Kewal Kir.Cloth.,595.90,22.86,3672.24,0.34,64.47,29.46,253.17,-3.55,31.03
326.,Sharda Ispat,301.50,13.71,153.16,0.00,0.49,-87.53,32.45,-42.28,31.02
327.,Pulsar Intl.,15.81,44.97,112.87,0.00,0.84,-42.47,10.00,580.27,31.00
328.,Accent Microcell,288.40,18.65,606.88,0.35,16.47,,126.04,17.94,30.96
329.,Rajesh Power,1162.30,80.44,2093.00,0.00,27.68,,313.06,,30.93
330.,Prolife Indust.,345.40,18.73,141.41,0.14,3.75,,26.68,-10.65,30.83
331.,Jasch Gauging,614.20,17.62,278.36,0.41,3.67,,13.07,,30.83
332.,Orissa Minerals,7263.35,300.14,4358.01,0.00,0.79,-58.85,23.39,40.73,30.74
333.,Jamna Auto Inds.,103.65,21.11,4135.19,3.28,39.79,-20.59,512.81,-15.57,30.73
334.,Vikram Thermo,175.10,19.35,549.08,0.43,9.79,28.85,33.66,-0.53,30.67
335.,Enfuse,237.45,34.55,210.09,0.00,2.32,,21.29,41.74,30.59
336.,Nexxus Petro,130.00,25.97,90.36,0.00,1.33,,87.11,-37.29,30.55
337.,Alldigi Tech,978.85,24.00,1491.60,4.60,12.14,-27.52,131.43,16.97,30.54
338.,U P Hotels,1650.00,32.89,891.00,0.00,1.18,73.53,27.25,11.13,30.53
339.,Zeal Global Serv,178.00,14.24,236.91,0.56,9.19,,170.37,80.80,30.47
340.,Dhruva Cap.Serv.,350.65,71.21,142.42,0.00,0.57,137.50,0.57,96.55,30.43
341.,SKP Securities,225.90,11.82,153.81,0.66,3.95,102.56,11.26,61.32,30.32
342.,Canarys,38.80,20.82,217.99,0.00,4.21,,37.58,21.19,30.32
343.,GPT Healthcare,184.26,30.81,1511.94,1.36,14.82,9.78,105.66,-2.15,30.31
344.,Cyber Media Res.,106.25,7.94,31.11,1.88,0.56,-30.00,17.66,-30.25,30.22
345.,RNFI,252.00,61.65,628.81,0.00,8.77,,458.11,-13.10,30.21
346.,Resourceful,64.01,8.72,17.00,0.00,-0.68,,8.12,22.66,30.15
347.,Party Cruisers,129.50,18.47,145.53,0.00,2.12,,29.87,52.71,30.07
348.,Kingfa Science,3653.50,32.97,4424.56,0.27,37.26,25.88,418.33,19.24,30.06
349.,HVAX Technolog.,943.70,22.71,262.05,0.00,3.83,,46.37,60.62,30.03
350.,Radiant Cash,75.66,18.18,807.35,3.30,12.27,20.65,102.39,9.54,30.02
351.,Bombay Metrics,60.85,18.37,74.93,0.37,1.50,,47.63,13.43,29.99
352.,DRC Systems,29.48,24.18,391.18,0.00,3.27,120.95,16.14,63.20,29.89
353.,Shivalic,237.20,40.00,572.03,0.00,6.46,,53.51,72.50,29.87
354.,KP Green Engg.,547.75,52.98,2738.75,0.04,27.48,,262.36,152.44,29.85
355.,Hemant Surgical,126.10,14.53,131.65,0.00,3.18,,48.87,2.86,29.84
356.,Sanrhea Tech.,167.20,14.54,83.60,0.90,1.20,16.50,19.77,16.16,29.83
357.,Urban Enviro,680.05,27.57,294.46,0.07,7.63,,71.94,54.84,29.76
358.,Macpower CNC,1503.45,53.05,1504.08,0.10,8.30,34.74,71.10,12.68,29.74
359.,Saptarishi Agro,32.00,83.75,108.87,0.00,-0.64,-526.67,16.32,215.06,29.63
360.,Travels,93.46,35.25,104.70,0.00,1.74,,5.18,,29.53
361.,U. Y. Fincorp,25.36,26.85,482.44,0.00,3.47,-93.22,45.24,55.46,29.48
362.,Upsurge Invest.,179.25,18.83,359.78,0.28,9.39,258.40,39.40,306.19,29.48
363.,D-Link India,575.25,21.15,2042.42,1.39,26.38,14.00,335.18,9.54,29.48
364.,Deepak,146.45,18.22,159.10,0.00,5.25,,32.71,,29.44
365.,EMS,868.80,28.13,4824.52,0.23,49.65,9.65,233.47,10.90,29.31
366.,Solar91 Clean,,170.95,400.02,,4.00,,50.25,,29.28
367.,Visco Trade,130.95,6.76,314.46,0.15,10.56,30.73,22.54,-67.65,29.27
368.,ISL Consulting,26.70,32.04,64.08,0.00,0.26,-81.16,7.70,120.63,29.26
369.,West Coast Paper,561.45,8.08,3708.38,1.42,100.57,-53.29,1044.82,-12.48,29.25
370.,Sanstar,130.25,35.96,2373.73,0.00,16.51,17.01,290.88,-4.43,29.24
371.,Premier Polyfilm,85.16,36.16,891.99,0.18,7.86,60.74,70.50,4.83,29.23
372.,Gian Lifecare,20.10,5.10,20.79,0.00,0.14,-30.00,1.95,-15.22,29.23
373.,Cellecor Gadgets,72.20,66.34,1571.63,0.00,14.62,,425.71,103.06,29.22
374.,Silicon Rental,275.10,21.70,282.58,0.36,7.25,,54.81,127.05,29.17
375.,Paramount Specia,68.50,18.54,134.82,0.00,1.60,,47.34,-6.57,29.15
376.,Pranik Logistics,105.60,16.85,116.27,0.00,2.83,,46.42,48.88,29.14
377.,Inspirisys Sol.,111.25,32.99,440.74,0.00,3.77,-33.98,84.15,-54.30,29.00
378.,Premier Road,123.90,21.17,283.27,0.00,5.51,,112.78,17.03,28.99
379.,Arihant Capital,103.21,12.95,1074.55,0.48,19.94,35.83,76.38,36.47,28.97
380.,Paragon Fine,94.20,18.38,184.31,0.00,1.71,,51.98,-13.60,28.97
381.,Chandni Machines,60.59,11.18,19.56,0.00,0.26,-49.02,38.59,-26.23,28.91
382.,Shardul Sec.,444.00,3.89,777.00,0.00,28.75,62.06,40.11,34.33,28.87
383.,V-Marc India,400.75,29.90,978.66,0.00,11.37,,345.21,97.23,28.86
384.,Suraj Estate,625.00,28.36,2772.57,0.16,31.83,88.12,109.09,5.44,28.70
385.,Kizi Apparels,25.00,27.15,19.55,0.00,0.42,,12.44,45.16,28.65
386.,RBM Infracon,709.25,38.01,716.56,0.00,6.61,389.63,64.52,220.04,28.63
387.,Jupiter Info.,53.85,6.81,53.96,0.00,5.97,102.99,0.66,37.50,28.60
388.,B N Rathi Sec.,266.95,21.95,276.96,0.28,3.98,25.32,14.37,17.88,28.54
389.,DC Infotech,406.95,41.84,549.38,0.00,3.69,17.89,130.32,18.01,28.54
390.,Interarch Build.,1783.55,34.44,2967.90,0.00,20.67,36.17,323.28,8.55,28.52
391.,Kody Technolab,1564.90,139.60,1994.87,0.00,10.20,,39.99,593.07,28.42
392.,Venus Pipes,1598.15,32.70,3254.97,0.06,23.66,16.78,228.95,19.64,28.41
393.,Systango Tech,288.00,22.86,422.46,0.00,9.70,,28.78,6.91,28.40
394.,Meson Valves Ind,564.05,54.01,573.08,0.00,4.17,,31.61,58.68,28.39
395.,BF Utilities,1019.30,25.46,3838.68,0.00,91.00,-7.82,221.34,1.34,28.36
396.,Loyal Equipments,277.50,31.68,299.42,0.00,3.43,-8.53,14.76,-43.43,28.34
397.,Seacoast Ship.,3.90,9.42,210.09,0.00,7.00,39.44,151.47,51.88,28.33
398.,Thejo Engg.,2093.25,44.23,2270.18,0.14,12.29,-9.36,133.44,-0.44,28.31
399.,TCC Concept,594.60,75.32,2121.09,0.00,9.27,445.29,16.83,-39.48,28.31
400.,Morganite Crucib,1535.70,32.31,859.99,2.60,8.92,7.34,44.31,-2.29,28.28
401.,Indo Thai Sec.,1439.60,82.78,1439.60,0.11,4.53,4.38,9.32,9.65,28.22
402.,Creative Graphic,225.25,43.01,547.04,0.00,9.15,,113.05,135.18,28.22
403.,Ganesha Ecoverse,41.89,18.97,103.03,0.00,1.57,,4.43,306.42,28.20
404.,Sera Investments,35.23,13.74,229.00,0.28,2.19,-59.89,2.86,104.29,28.17
405.,SRM Contractors,418.15,36.82,959.41,0.00,10.35,-19.64,95.25,-11.70,28.07
406.,A K Spintex,668.85,46.68,336.55,0.00,1.87,11.98,26.61,-4.83,28.05
407.,Sunrise Efficie.,164.80,27.62,247.20,0.00,4.22,,54.86,10.52,28.04
408.,Infinium Pharma,309.50,45.34,430.70,0.00,4.84,,82.98,34.97,27.95
409.,High Energy Bat.,654.45,46.45,586.64,0.46,1.80,-44.79,14.95,-15.77,27.93
410.,Shree Ganesh Rem,668.75,30.56,858.45,0.00,6.42,-1.98,32.33,-3.26,27.82
411.,Albert David,1384.25,11.53,790.41,0.83,18.07,-10.99,98.44,5.64,27.79
412.,Crayons Advertis,100.20,15.97,244.79,0.00,3.53,,78.39,-14.82,27.79
413.,Atmastco Ltd,283.95,28.89,702.34,0.00,14.22,,138.91,82.39,27.74
414.,Nirlon,488.85,21.02,4405.52,5.32,56.49,7.64,160.21,7.22,27.73
415.,M K Exim India,89.85,22.16,362.70,0.56,5.31,28.26,22.14,-16.58,27.71
416.,Ovobel Foods,103.10,36.45,108.26,0.00,1.60,-81.57,42.02,-8.41,27.71
417.,Saksoft,218.40,29.69,2894.92,0.29,26.16,3.48,215.29,13.07,27.71
418.,Galaxy Bearings,1067.00,17.65,339.31,0.00,4.73,12.62,35.94,8.16,27.69
419.,Dolat Algotech,130.71,9.28,2300.50,0.19,66.71,90.76,119.82,68.59,27.67
420.,Unicommerce,169.92,133.89,1740.56,0.00,4.47,21.14,29.31,13.04,27.67
421.,Womancart,398.15,46.16,197.09,0.00,2.66,,21.96,107.37,27.62
422.,Hindustan Hardy,1058.15,30.76,158.72,0.24,1.94,133.73,19.92,20.44,27.57
423.,Sunita Tools Ltd,852.70,98.89,479.64,0.00,3.41,,15.33,79.30,27.50
424.,Alpex Solar,860.95,52.44,2107.04,0.00,25.12,,265.13,24.61,27.45
425.,Zenith,83.30,14.93,142.85,0.60,5.72,,67.69,-2.48,27.44
426.,Saumya Cons,333.65,7.48,230.45,0.00,13.45,60.12,22.69,28.92,27.25
427.,Shri Gang Indus,139.50,11.21,250.12,0.00,18.02,355.05,97.42,39.33,27.21
428.,Platinum Industr,440.30,46.18,2418.34,0.00,14.53,24.74,99.64,63.59,27.15
429.,Vadilal Inds.,3975.40,18.65,2858.31,0.04,38.98,2.44,295.51,2.36,27.14
430.,Swastika Investm,190.15,13.49,281.39,0.21,7.23,125.94,40.42,44.00,27.12
431.,D.P. Abhushan,1416.45,38.53,3202.72,0.00,25.13,88.52,1004.72,83.93,27.12
432.,DMR Hydroengg.,165.95,39.35,66.10,0.07,0.75,22.95,4.49,42.99,27.05
433.,Silkflex,79.10,17.13,91.81,0.00,3.19,,35.15,48.06,27.05
434.,Megatherm,368.25,30.92,693.81,0.00,9.31,,147.95,0.73,27.03
435.,Wallfort Fin.,212.05,5.26,205.48,0.00,14.30,30.83,21.22,33.88,27.01
436.,Magellanic Cloud,70.06,36.49,4094.27,0.04,24.42,10.70,157.30,2.10,26.98
437.,Pudumjee Paper,188.30,14.12,1787.91,0.32,29.76,68.71,222.47,14.10,26.83
438.,Kilburn Engg.,481.05,49.77,2343.69,0.42,13.84,37.99,78.25,14.27,26.79
439.,Prevest Denpro,598.05,42.75,717.84,0.17,4.84,29.41,16.26,23.37,26.79
440.,IRIS Business,463.00,70.61,925.75,0.00,3.89,189.47,30.85,28.70,26.75
441.,Delaplex,209.00,19.08,190.40,1.32,4.81,,26.93,-3.34,26.72
442.,Automotive Axles,1833.05,18.07,2769.74,1.75,35.97,-20.23,494.68,-15.35,26.67
443.,Fiem Industries,1530.10,21.68,4027.17,1.31,50.17,15.39,612.40,20.22,26.65
444.,Le Lavoir,386.85,88.89,125.34,0.00,0.49,157.89,1.22,205.00,26.64
445.,Cochin Minerals,283.75,13.74,222.18,2.82,7.06,122.71,89.73,77.02,26.61
446.,TCI Express,845.05,28.65,3243.30,0.95,26.32,-26.03,311.48,-2.66,26.51
447.,Kisaan Parivar,62.38,27.17,54.89,0.00,0.73,1560.00,2.40,,26.49
448.,Creative Newtech,921.00,23.97,1299.87,0.05,13.22,26.39,411.42,-4.28,26.48
449.,Aeroflex,210.23,60.29,2718.70,0.12,13.59,16.35,93.50,11.23,26.48
450.,Wise Travel,165.00,17.71,392.90,0.00,10.30,,243.64,28.31,26.45
451.,Intl. Combustion,955.90,20.42,228.46,0.52,0.21,-95.82,63.83,-12.98,26.39
452.,AVP Infracon,239.80,25.19,599.00,0.00,12.76,,95.89,51.84,26.34
453.,Rajputana,89.35,38.69,198.49,0.00,4.07,,257.25,80.29,26.22
454.,Foce India,1740.00,48.43,851.37,0.00,6.86,,33.94,30.99,26.21
455.,Jenburkt Pharma,1282.30,18.68,565.92,1.19,9.60,31.15,41.22,7.65,26.19
456.,Grauer & Weil,107.30,30.36,4865.11,0.47,37.61,0.40,254.69,1.68,26.06
457.,Mahalaxmi Seam.,13.45,18.68,7.10,0.00,0.06,200.00,0.49,4.26,26.02
458.,Holmarc Opto,166.05,46.23,166.88,0.24,1.24,,17.01,21.41,26.00
459.,Suraj Products,491.55,21.20,560.37,0.41,6.49,-11.22,75.68,11.66,25.99
460.,Peninsula Land,46.23,25.64,1497.86,0.00,3.46,-59.05,60.74,-53.10,25.86
461.,Techera,204.75,70.18,338.27,0.00,-1.23,,17.57,22.18,25.86
462.,Disa India,16947.75,54.05,2464.55,1.18,12.39,27.60,85.29,10.11,25.81
463.,Aryaman Fin.Serv,438.35,33.98,512.08,0.00,6.89,-51.02,24.86,-21.45,25.80
464.,Adinath Textiles,28.19,39.18,19.20,0.00,0.05,25.00,0.00,,25.66
465.,Updater Services,386.45,26.38,2587.22,0.00,28.01,205.12,679.99,13.31,25.66
466.,Anuh Pharma,226.21,19.21,1133.58,1.11,15.04,8.75,165.95,10.98,25.58
467.,Sika Interplant,2590.40,49.41,1098.33,0.39,6.18,49.64,33.24,82.04,25.58
468.,Parker Agrochem,16.58,,7.93,0.00,0.22,-81.67,1.15,-46.51,25.53
469.,Keltech Energies,3421.95,14.94,342.20,0.04,5.56,41.12,102.45,5.91,25.52
470.,Purple United,186.15,37.11,178.89,0.00,3.29,,30.50,,25.49
471.,Prec. Wires (I),171.72,37.66,3067.91,0.61,19.27,17.86,1043.79,25.84,25.35
472.,Sonal Adhesives,67.95,26.92,41.18,0.00,0.44,-37.14,27.24,-0.15,25.34
473.,Josts Engg. Co.,607.70,39.66,606.41,0.16,5.13,133.18,62.58,52.60,25.31
474.,Octal Credit Cap,43.76,5.91,21.88,0.00,0.74,17.46,0.09,28.57,25.30
475.,Mahalaxmi Rubtec,238.60,20.18,253.40,0.00,3.49,89.67,23.62,24.05,25.29
476.,Kaka Industries,299.00,31.37,408.43,0.00,6.52,,95.45,9.00,25.28
477.,Jungle Camps,100.25,48.09,155.37,0.00,1.17,,5.64,,25.25
478.,W S Inds.,114.30,18.10,724.47,0.00,3.87,-66.14,62.07,-23.42,25.24
479.,Daulat Securitie,50.69,4.20,25.35,0.00,0.49,-50.00,0.62,-39.22,25.21
480.,Menon Pistons,75.38,15.15,384.44,1.33,6.71,-5.76,65.39,1.54,25.20
481.,Stellant Secu.,115.10,6.50,8.52,0.00,1.07,2040.00,1.34,1388.89,25.17
482.,Sameera Agro,97.00,11.58,115.53,0.00,6.18,,100.18,6.16,25.17
483.,Sodhani Academy,178.05,94.77,101.40,0.00,1.97,,0.66,69.23,25.15
484.,Titan Biotech,779.95,25.51,644.53,0.26,6.70,2.76,39.89,-8.15,25.14
485.,AGI Infra,1788.60,38.94,2185.08,0.06,17.45,20.43,77.56,9.38,25.14
486.,Kalana,44.45,24.46,57.96,0.00,0.71,,27.62,-10.24,25.11
487.,EIH Assoc.Hotels,438.70,31.89,2673.28,1.37,2.08,705.43,70.84,20.52,25.10
488.,Alufluoride,504.30,20.68,394.39,0.59,6.66,11.37,53.20,19.20,25.08
489.,Jash Engineering,613.20,49.39,3836.35,0.23,16.14,87.47,139.58,46.69,25.07
490.,Vasundhara Rasy.,284.70,15.49,90.48,0.70,1.47,5.76,9.78,4.94,25.06
491.,Brand Concepts,478.95,70.42,537.28,0.00,1.78,-52.02,70.57,2.38,25.03
492.,Dharni Capital,45.40,31.24,92.48,0.00,1.61,,2.92,-39.04,25.02
493.,Par Drugs & Che.,213.77,14.40,263.04,0.00,8.60,75.87,34.66,33.87,25.00
494.,Shahi Shipping,20.40,29.56,29.56,0.00,-1.48,-428.89,1.97,-28.36,24.99
495.,Captain Pipes,19.60,66.40,289.51,0.00,0.85,-18.27,12.61,-24.58,24.97
496.,Maan Aluminium,123.38,28.71,667.30,0.00,5.13,-34.90,205.44,-30.43,24.94
497.,Aurangabad Dist.,218.05,12.58,223.50,0.00,6.13,,52.23,-17.63,24.92
498.,Rex Sealing,185.25,15.30,47.89,0.00,1.15,,18.16,24.64,24.90
499.,Aelea,294.65,43.18,600.17,0.00,5.58,,87.74,38.68,24.89
500.,Arrowhead Sepera,144.35,15.61,27.01,0.00,0.71,,8.40,-34.93,24.87
501.,Lak. Fin. & Indl,236.96,5.13,71.09,1.43,3.46,65.55,4.81,51.26,24.81
502.,Technichem Org.,,20.14,95.27,,1.40,,14.70,,24.79
503.,Timescan Logist.,67.75,11.17,47.34,0.00,1.79,,121.40,26.22,24.71
504.,Vishnu Prakash R,300.55,30.46,3746.18,0.00,23.73,11.67,334.87,12.96,24.71
505.,Wendt India,16383.50,79.24,3276.70,0.31,10.69,19.44,55.66,9.14,24.67
506.,Andhra Paper,95.32,9.96,1895.44,2.10,41.72,-58.41,432.28,-10.32,24.66
507.,Kaushalya Infra.,1231.30,2.45,42.64,0.00,4.31,533.82,0.04,33.33,24.59
508.,Radhika Jeweltec,103.43,24.02,1220.47,0.19,10.58,23.45,131.48,23.35,24.58
509.,D P Wires,340.60,17.99,527.95,0.00,6.02,-33.55,145.09,-46.88,24.57
510.,Rudra Gas,126.65,21.86,105.60,0.00,2.61,,39.57,25.14,24.57
511.,TBI Corn,191.25,31.72,347.28,0.00,7.52,,93.98,33.61,24.57
512.,Roto Pumps,310.60,54.41,1951.04,0.30,11.47,-10.15,84.59,3.86,24.56
513.,Chavda Infra Ltd,161.65,18.62,398.56,0.00,9.29,,114.88,11.99,24.56
514.,SBC Exports,27.02,45.58,857.78,0.19,7.50,250.47,48.50,56.55,24.52
515.,Panama Petrochem,375.75,11.56,2273.05,1.86,44.09,-6.03,698.91,21.67,24.49
516.,Nitin Castings,673.45,22.62,346.24,0.45,4.20,31.66,38.32,-4.49,24.45
517.,Bhansali Engg.,135.03,18.52,3360.34,2.96,46.95,-2.19,366.91,16.76,24.44
518.,KPT Industries,1028.30,24.06,349.62,0.24,3.96,33.78,40.17,7.41,24.42
519.,Shri Techtex,72.55,12.32,181.01,0.00,7.64,,39.93,-4.04,24.38
520.,City Online Ser.,7.72,11.74,3.99,0.00,0.14,128.00,1.83,-32.22,24.37
521.,Pasari Spinning,10.08,33.12,13.91,0.00,0.11,10.00,0.17,0.00,24.29
522.,Kaycee Inds.,1534.45,86.04,486.96,0.08,1.54,54.00,13.34,13.34,24.28
523.,Integra Engg.,245.95,55.83,845.21,0.00,5.31,53.47,41.49,19.33,24.26
524.,Prabhhans Inds,88.30,28.29,55.17,0.00,0.67,139.29,21.59,62.94,24.25
525.,Ador Welding,1128.15,26.21,1963.30,1.64,-16.09,-18.40,267.76,-2.83,24.22
526.,POCL Enterprises,222.00,22.38,618.94,0.23,9.62,190.63,372.93,9.97,24.18
527.,Atam Valves,134.89,24.70,154.62,0.56,1.66,25.76,16.92,32.60,24.11
528.,Shri Balaji,153.75,19.18,125.46,0.00,2.21,,36.96,-0.81,24.11
529.,Dynamic Cables,1038.25,53.82,2515.61,0.05,13.85,172.10,234.15,52.53,24.09
530.,Suraj,512.00,37.64,940.24,0.29,6.47,52.96,56.64,-33.30,24.07
531.,BIGBLOC Const.,103.50,71.51,1465.31,0.39,0.19,-97.47,51.66,-12.29,24.05
532.,Divyadhan Recy.,76.30,45.87,109.16,0.00,1.42,,31.42,13.72,24.03
533.,CFF Fluid,701.10,64.89,1365.33,0.14,14.05,,80.03,34.62,24.02
534.,Sirca Paints,332.20,39.15,1820.75,0.45,13.28,-14.38,105.50,26.20,24.00
535.,Knowledge Marine,2216.90,74.71,2394.47,0.00,23.47,,95.62,-10.54,23.99
536.,Autoriders Intl.,282.25,1.83,13.83,0.18,2.68,-10.07,22.07,6.41,23.97
537.,Tembo Global,859.00,35.52,953.81,0.29,14.04,196.83,163.85,50.31,23.94
538.,Kotyark Indust.,906.85,31.79,932.16,0.83,17.88,443.47,196.76,54.65,23.93
539.,Bombay Super Hyb,151.85,68.68,1593.47,0.00,2.07,31.85,28.21,-16.44,23.89
540.,Sri Ramakr. Mill,67.10,7.43,47.78,0.00,-0.90,-130.84,16.15,15.94,23.88
541.,Utssav,285.20,55.45,679.29,0.00,9.87,,284.53,82.38,23.88
542.,Modern Threads,54.52,15.34,189.62,0.00,0.32,-94.79,62.25,-19.90,23.87
543.,Arvind Port &,92.25,25.11,157.43,0.00,3.09,,7.87,29.87,23.87
544.,All E Tech,520.30,44.33,1050.70,0.19,6.69,39.46,35.91,24.51,23.86
545.,Bajaj Steel Inds,890.50,28.36,1852.24,0.08,17.43,2.47,152.22,-0.64,23.83
546.,Intl. Conveyors,89.19,6.72,565.28,1.23,26.81,17.07,30.77,-28.04,23.80
547.,Contil India,42.78,28.05,66.19,0.00,1.01,248.28,8.81,24.44,23.76
548.,Indian Metals,900.90,11.85,4860.73,1.67,125.21,40.20,691.92,-0.10,23.75
549.,Kalahridhaan,26.30,5.61,45.20,1.90,3.22,,109.90,23.03,23.75
550.,Seven Hill Inds.,1.09,3.96,14.17,0.00,0.54,,0.00,,23.74
551.,Linc,158.85,26.13,944.99,0.79,8.78,13.88,134.64,2.61,23.71
552.,Italian,44.45,18.50,65.68,0.00,1.98,,41.95,16.20,23.71
553.,Rajoo Engineers,231.70,154.86,3800.16,0.08,7.24,36.86,56.81,6.13,23.70
554.,Veedol Corporat,1672.55,19.66,2914.25,3.11,34.60,-1.76,476.22,0.43,23.67
555.,Shree Marutinand,168.00,31.09,58.13,0.00,0.71,,53.93,26.09,23.67
556.,Univastu India,272.15,32.94,309.29,0.00,4.05,106.71,42.39,72.81,23.66
557.,Parmeshwar Metal,,12.93,93.37,,,,,,23.64
558.,SML ISUZU,1456.40,17.11,2107.41,1.10,21.80,3.37,549.71,10.25,23.62
559.,Mercury Trade Li,84.17,58.16,114.58,0.00,0.76,94.87,8.63,116.29,23.61
560.,Alphalogic Indu,230.00,76.34,234.35,0.00,1.83,,39.50,100.20,23.61
561.,Standard Glass,,47.84,2792.88,,36.27,,307.20,,23.61
562.,Control Print,750.40,23.64,1200.21,1.20,13.48,-4.53,101.79,17.77,23.60
563.,Synergy Green,456.30,54.68,709.23,0.00,4.16,29.60,88.91,23.57,23.58
564.,G M Breweries,846.75,12.41,1934.56,0.66,21.67,-3.13,149.00,-1.70,23.53
565.,Edvenswa Enter,64.09,21.23,187.25,0.00,2.32,9.43,25.23,24.04,23.53
566.,Forge Auto,102.00,17.60,111.38,0.00,4.03,,106.13,,23.52
567.,Transteel Seatin,91.60,15.89,184.84,0.00,4.64,,34.36,9.92,23.49
568.,Bervin Invest.,72.97,18.88,43.05,0.00,2.32,310.91,0.00,,23.46
569.,Signpost India,383.45,37.70,2049.54,0.13,15.95,146.82,129.70,52.25,23.45
570.,JTL Industries,99.28,32.60,3792.91,0.13,26.36,-5.59,479.55,-4.49,23.40
571.,NELCO,1377.90,150.38,3144.37,0.16,4.10,-27.94,82.55,7.70,23.37
572.,Rapid Invest.,158.25,189.00,34.02,0.00,0.04,0.00,0.33,-29.79,23.35
573.,Satia Industries,95.76,6.72,957.60,1.15,12.33,-74.28,340.12,-8.90,23.35
574.,Amines & Plast.,312.25,41.64,1718.00,0.16,9.78,7.59,166.64,5.87,23.30
575.,M E T S,233.60,25.59,128.72,0.00,1.01,188.57,7.33,28.82,23.28
576.,Drone Destinatio,211.00,66.50,512.73,0.00,1.02,,13.83,152.37,23.28
577.,Star Delta Trans,968.10,29.13,290.45,0.00,2.87,-8.36,36.83,-0.49,23.24
578.,Shree OSFM,128.60,24.46,198.09,0.00,4.78,,67.97,21.98,23.24
579.,Maxposure,100.70,25.56,229.00,0.00,4.81,,28.06,39.19,23.24
580.,Medi Assist Ser.,608.70,49.99,4291.85,0.66,21.01,,180.77,,23.24
581.,Artson,185.85,,686.16,0.00,-3.00,-193.46,19.51,-35.23,23.21
582.,Magson Retail,100.50,37.04,78.89,0.40,0.22,,32.13,-7.11,23.21
583.,Goa Carbon,728.90,18.12,666.94,2.74,-10.13,-134.98,119.02,-46.93,23.17
584.,SM Auto Stamping,44.74,30.47,61.24,0.00,0.22,,30.89,-15.21,23.16
585.,Priti Internati.,143.59,27.79,191.74,0.00,0.98,-70.83,19.27,-9.10,23.03
586.,Quadrant Future,,78.97,1160.00,,-12.10,,65.14,5.85,23.02
587.,CHL,45.07,22.92,247.07,0.00,-2.27,60.11,34.31,20.68,23.01
588.,Intl. Travel Hse,714.70,22.66,571.37,0.70,7.43,31.97,60.94,14.94,23.00
589.,Gala Precis. Eng,1346.50,69.38,1706.02,0.00,5.22,-6.45,51.23,9.49,23.00
590.,Aik Pipes & Poly,108.95,24.76,69.32,0.00,1.20,,15.87,-25.42,22.99
